id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,60,0,0,232386,51586,41.0,a,,,360,29,0.0,0.01,0.01
2,Arrizabalaga,1,1,49,0,-1,157,497,0.1,a,,,0,0,0.0,0.0,0.0
3,Meslier,1,1,49,0,-1,68,185,0.0,a,,,0,0,0.0,0.0,0.0
4,Gabriel,1,2,80,0,0,39718,93625,23.2,a,,,360,24,0.51,0.06,0.57
5,J.Timber,1,2,65,0,0,16809,3074,0.3,a,25.0,,45,1,0.0,0.01,0.01
6,Saliba,1,2,59,0,-1,370,1820,0.2,i,0.0,Back injury - Unknown return date,0,0,0.0,0.0,0.0
7,Lewis-Skelly,1,3,55,0,0,2802,9258,0.6,a,,,271,9,0.16,0.23,0.39
8,Calafiori,1,2,58,0,3,223110,64233,50.2,a,,,326,28,0.6,0.59,1.19
9,Hincapie,1,2,53,0,-2,2318,13726,0.9,a,,,32,2,0.0,0.0,0.0
10,White,1,2,55,0,0,17949,199235,5.7,d,100.0,Muscular injury - 75% chance of playing,315,21,0.18,0.29,0.47
11,Mosquera,1,2,53,-1,-2,153,72781,1.8,d,50.0,Muscular injury - 50% chance of playing,168,12,0.0,0.01,0.01
12,Saka,1,3,95,0,0,165636,51401,12.9,a,,,336,30,2.88,0.43,3.31
13,Rice,1,3,74,0,-1,24268,68383,12.5,a,,,321,19,0.1,0.63,0.73
14,Eze,1,3,63,0,-2,2657,15347,1.1,a,,,68,3,0.04,0.07,0.11
15,Ødegaard,1,3,68,1,3,268471,103200,19.7,a,,,305,27,1.01,1.3,2.31
16,Madueke,1,3,62,-1,-3,1015,3147,0.2,a,,,23,2,0.0,0.05,0.05
17,Merino,1,3,58,0,-2,1204,5604,0.4,a,,,51,3,0.14,0.02,0.16
18,Martinelli,1,3,63,0,-2,0,1335,0.1,u,0.0,Has joined Al Hilal permanently,0,0,0.0,0.0,0.0
19,Zubimendi,1,3,53,-1,-2,1303,7880,0.6,a,,,59,4,0.08,0.04,0.12
20,Dowman,1,3,53,0,-2,784,944,0.1,a,,,0,0,0.0,0.0,0.0
22,Nwaneri,1,3,54,0,-1,0,101,0.0,u,0.0,Has joined Borussia Dortmund on loan for the rest of the season,0,0,0.0,0.0,0.0
23,Fábio Vieira,1,3,55,0,0,0,82,0.0,u,0.0,Has joined Hamburger SV permanently,0,0,0.0,0.0,0.0
24,Nelson,1,3,55,0,0,0,56,0.0,u,0.0,has departed the club as a free agent.,0,0,0.0,0.0,0.0
