id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,57,0,2,50893,18210,28.5,a,,,720,40,0.0,0.04,0.04
2,Arrizabalaga,1,1,43,0,-2,109,1094,0.5,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,739,0.3,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,40,0,0,271,540,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,64,1,4,195343,5266,33.1,a,100.0,,720,59,0.72,0.11,0.83
6,Saliba,1,2,60,0,0,11543,14383,12.6,a,100.0,,499,31,0.13,0.17,0.3
7,Calafiori,1,2,58,1,3,34897,19027,14.9,a,,,614,48,1.88,0.17,2.05
8,J.Timber,1,2,59,0,4,91761,13844,20.7,a,,,611,54,1.89,0.56,2.45
9,Kiwior,1,2,54,0,-1,0,53,0.1,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,52,0,-3,712,5637,1.8,a,,,83,4,0.0,0.0,0.0
11,White,1,2,54,0,-1,398,1284,0.4,a,100.0,,70,6,0.01,0.01,0.02
13,Clarke,1,2,39,0,-1,695,1269,0.5,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,468,0.1,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,39,0,-1,145,576,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,100,1,0,176450,8625,14.0,a,100.0,,436,27,1.29,2.0,3.29
17,Ødegaard,1,3,79,0,-1,54,7626,1.6,i,0.0,Knee injury - Unknown return date,201,13,0.14,0.81,0.95
18,Madueke,1,3,69,0,-1,31,2478,0.7,i,0.0,Knee injury - Unknown return date,304,10,0.29,0.86,1.15
19,Martinelli,1,3,69,0,-1,1822,4930,1.2,a,,,190,15,0.75,0.08,0.83
20,Trossard,1,3,69,0,-1,6652,633,0.4,a,100.0,,372,22,1.26,0.64,1.9
21,Rice,1,3,66,1,1,131248,13381,11.1,a,100.0,,632,43,0.5,1.24,1.74
22,Merino,1,3,59,0,-1,2880,3671,0.6,a,,,270,16,0.34,0.13,0.47
23,Fábio Vieira,1,3,54,0,-1,0,28,0.0,u,0.0,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,53,0,-2,127,297,0.2,a,100.0,,1,1,0.0,0.0,0.0
25,Nwaneri,1,3,52,0,-3,242,606,0.2,a,,,145,6,0.19,0.08,0.27
26,Zubimendi,1,3,55,0,0,9012,20693,4.1,a,,,681,35,0.26,0.86,1.12
28,Kabia,1,3,45,0,0,0,340,0.1,u,0.0,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,0,135,0.1,u,0.0,has joined Hamburger permanently.,0,0,0.0,0.0,0.0
30,Havertz,1,4,73,0,-2,44,346,0.3,i,0.0,Knee injury - Unknown return date,30,1,0.0,0.01,0.01
31,G.Jesus,1,4,64,0,-1,43,74,0.0,i,0.0,Knee injury - Expected back 30 Dec,0,0,0.0,0.0,0.0
266,Eze,1,3,76,0,1,19927,50614,13.9,a,,,455,25,1.36,0.87,2.23
662,Mosquera,1,2,54,0,-1,115,1118,0.2,a,,,247,12,0.0,0.04,0.04
666,Gyökeres,1,4,90,-1,0,16838,212628,23.5,a,,,666,28,3.41,0.47,3.88
700,Dowman,1,3,44,0,-1,2371,2298,0.3,a,,,27,5,0.14,0.02,0.16
711,Harriman-Annous,1,3,45,0,0,22,44,0.0,a,,,0,0,0.0,0.0,0.0
725,Hincapie,1,2,54,0,-1,89,63,0.0,a,100.0,,0,0,0.0,0.0,0.0
32,Martinez,2,1,50,0,0,2710,4541,2.0,a,100.0,,540,17,0.0,0.03,0.03
33,M.Bizot,2,1,44,0,-1,103,1338,0.5,a,,,180,7,0.0,0.0,0.0
34,Gauci,2,1,40,0,0,0,219,0.1,u,0.0,Has joined Port Vale on loan for the rest of the season.,0,0,0.0,0.0,0.0
35,Marschall,2,1,40,0,0,0,16,0.0,u,0.0,Has joined Stevenage permanently.,0,0,0.0,0.0,0.0
36,Cash,2,2,46,0,1,4833,19560,5.1,a,,,696,31,0.12,0.59,0.71
37,Digne,2,2,45,0,0,1824,4388,1.8,a,,,568,26,0.21,1.14,1.35
38,Konsa,2,2,45,0,0,2925,29881,9.6,a,100.0,,605,18,0.04,0.09,0.13
39,Maatsen,2,2,43,0,-2,359,1186,0.5,a,,,150,4,0.15,0.2,0.35
40,Mings,2,2,45,0,0,58,5625,1.0,d,75.0,Lack of match fitness - 75% chance of playing,481,23,0.33,0.09,0.42
41,Pau,2,2,43,-1,-2,464,667,0.3,a,,,344,10,0.1,0.16,0.26
42,A.García,2,2,39,0,-1,1135,697,0.3,a,100.0,,0,0,0.0,0.0,0.0
43,Alex Moreno,2,2,40,0,0,0,8030,2.7,u,0.0,Has joined Girona permanently.,0,0,0.0,0.0,0.0
44,Bogarde,2,2,40,0,0,866,2405,0.7,a,,,282,15,0.0,0.08,0.08
45,Sousa,2,2,40,0,0,267,662,0.3,a,,,0,0,0.0,0.0,0.0
46,Yasin,2,2,40,0,0,0,392,0.2,u,0.0,has joined Anderlecht on loan for the rest of the season.,0,0,0.0,0.0,0.0
47,Rogers,2,3,68,-1,-2,17472,13940,5.1,a,100.0,,711,29,0.49,0.65,1.14
48,Tielemans,2,3,59,0,-1,22,2012,0.6,d,25.0,Calf injury - 25% chance of playing,315,8,0.13,0.37,0.5
49,Bailey,2,3,55,0,0,0,150,0.1,u,0.0,Has joined AS Roma on loan for the rest of the season.,0,0,0.0,0.0,0.0
50,Buendía,2,3,53,0,-2,2915,712,0.2,a,,,337,24,0.76,0.61,1.37
51,Iling Jr,2,3,55,0,0,0,49,0.0,u,0.0,has joined West Bromwich Albion on loan for the rest of the season,0,0,0.0,0.0,0.0
53,Malen,2,3,51,0,-4,5142,2678,0.8,a,,,288,24,0.85,0.13,0.98
