id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,60,0,0,38615,7802,39.4,a,,,360,29,0.0,0.01,0.01
2,Arrizabalaga,1,1,49,0,-1,17,86,0.1,a,,,0,0,0.0,0.0,0.0
3,Meslier,1,1,49,0,-1,17,38,0.0,a,,,0,0,0.0,0.0,0.0
4,Gabriel,1,2,80,0,0,5995,16433,23.7,a,,,360,24,0.51,0.06,0.57
5,J.Timber,1,2,65,0,0,2484,235,0.1,a,25.0,,45,1,0.0,0.01,0.01
6,Saliba,1,2,59,0,-1,95,387,0.2,i,0.0,Back injury - Unknown return date,0,0,0.0,0.0,0.0
7,Lewis-Skelly,1,3,55,0,0,570,1760,0.7,a,,,271,9,0.16,0.23,0.39
8,Calafiori,1,2,58,0,3,47170,6699,49.5,a,,,326,28,0.6,0.59,1.19
9,Hincapie,1,2,53,0,-2,465,2885,1.0,a,,,32,2,0.0,0.0,0.0
10,White,1,2,55,0,0,6962,34166,7.3,a,100.0,,315,21,0.18,0.29,0.47
11,Mosquera,1,2,54,0,-1,34,14767,2.3,d,50.0,Muscular injury - 50% chance of playing,168,12,0.0,0.01,0.01
12,Saka,1,3,95,0,0,15785,8158,11.5,a,,,336,30,2.88,0.43,3.31
13,Rice,1,3,74,0,-1,3246,12842,12.9,a,,,321,19,0.1,0.63,0.73
14,Eze,1,3,63,0,-2,392,3345,1.2,a,,,68,3,0.04,0.07,0.11
15,Ødegaard,1,3,67,0,2,49610,11597,18.6,a,,,305,27,1.01,1.3,2.31
16,Madueke,1,3,63,0,-2,78,614,0.2,a,,,23,2,0.0,0.05,0.05
17,Merino,1,3,58,0,-2,209,1226,0.4,a,,,51,3,0.14,0.02,0.16
18,Martinelli,1,3,63,0,-2,0,324,0.1,u,0.0,Has joined Al Hilal permanently,0,0,0.0,0.0,0.0
19,Zubimendi,1,3,53,-1,-2,178,1665,0.7,a,,,59,4,0.08,0.04,0.12
20,Dowman,1,3,53,0,-2,70,172,0.1,a,,,0,0,0.0,0.0,0.0
22,Nwaneri,1,3,54,0,-1,0,22,0.0,u,0.0,Has joined Borussia Dortmund on loan for the rest of the season,0,0,0.0,0.0,0.0
23,Fábio Vieira,1,3,55,0,0,0,9,0.0,u,0.0,Has joined Hamburger SV permanently,0,0,0.0,0.0,0.0
24,Nelson,1,3,55,0,0,0,12,0.0,u,0.0,has departed the club as a free agent.,0,0,0.0,0.0,0.0
25,Gyökeres,1,4,72,0,-3,561,9816,3.6,a,,,12,1,0.0,0.0,0.0
26,Havertz,1,4,76,1,1,17220,11527,8.0,a,,,347,17,0.89,0.35,1.24
27,G.Jesus,1,4,59,0,-1,0,458,0.2,u,0.0,Has joined FC Barcelona permanently,0,0,0.0,0.0,0.0
31,Konsa,1,2,45,0,0,57001,5652,17.2,a,,,191,11,0.0,0.01,0.01
452,Bruno G.,1,3,67,-1,-3,2309,2041,1.7,a,100.0,,64,8,0.09,0.15,0.24
557,Tzolis,1,3,64,0,-1,5063,41418,15.7,a,,,290,14,0.19,0.48,0.67
29,M.Bizot,2,1,45,0,0,57,186,0.1,a,,,90,1,0.0,0.0,0.0
30,Digne,2,2,45,0,0,0,99,0.1,u,0.0,Has joined Paris Saint-Germain permanently,0,0,0.0,0.0,0.0
32,Cash,2,2,45,0,0,191,21469,5.9,d,75.0,Muscular injury - 75% chance of playing,251,7,0.15,0.04,0.19
33,Mings,2,2,45,0,0,388,677,0.4,a,,,171,7,0.2,0.02,0.22
34,Pau,2,2,45,0,0,141,1123,0.4,d,,Hamstring injury - 75% chance of playing,187,3,0.0,0.01,0.01
35,Bogarde,2,3,50,0,0,78,155,0.1,a,,,16,1,0.0,0.0,0.0
36,Maatsen,2,2,45,0,0,454,4098,0.8,d,,Ankle injury - 25% chance of playing,335,9,0.28,0.45,0.73
37,Lindelöf,2,2,45,0,0,412,337,0.3,a,,,360,7,0.44,0.17,0.61
38,A.García,2,2,40,0,0,1379,1841,1.6,a,,,0,0,0.0,0.0,0.0
39,Nedeljkovic,2,2,40,0,0,0,190,0.1,u,0.0,Has joined Rangers on loan for the rest of the season,0,0,0.0,0.0,0.0
41,Buendía,2,3,59,0,-1,495,3731,1.0,a,,,311,9,0.78,0.17,0.95
44,Bailey,2,3,54,0,-1,0,318,0.1,u,0.0,Has joined Olympiakos permanently,0,0,0.0,0.0,0.0
