id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,60,0,5,7465,4527,36.7,a,,,1440,68,0.0,0.04,0.04
2,Arrizabalaga,1,1,41,0,-4,70,89,0.4,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,48,0.2,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,39,0,-1,174,71,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,62,0,2,668,14529,13.9,i,0.0,Thigh injury - Unknown return date,990,81,0.82,0.69,1.51
6,Saliba,1,2,59,-1,-1,4580,4200,10.3,a,75.0,,904,43,0.29,0.26,0.55
7,Calafiori,1,2,57,0,2,4067,13004,9.8,a,0.0,,1166,71,2.49,0.33,2.82
8,J.Timber,1,2,65,0,10,6987,27680,33.2,a,75.0,,1287,80,3.24,0.74,3.98
9,Kiwior,1,2,54,0,-1,0,5,0.1,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,51,0,-4,644,1409,1.9,a,,,195,9,0.06,0.05,0.11
11,White,1,2,54,0,-1,1986,6431,2.6,d,100.0,Hamstring injury - 75% chance of playing,280,22,0.37,0.42,0.79
13,Clarke,1,2,38,0,-2,319,160,0.5,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,31,0.1,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,38,0,-2,57,47,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,102,0,2,16550,7484,22.1,a,100.0,,1058,75,3.92,3.65,7.57
17,Ødegaard,1,3,78,0,-2,1274,977,1.7,a,100.0,,447,20,0.39,1.1,1.49
18,Madueke,1,3,68,0,-2,1874,834,0.9,a,100.0,,420,16,0.47,0.97,1.44
19,Martinelli,1,3,68,0,-2,759,410,1.0,a,100.0,,390,22,1.25,0.14,1.39
20,Trossard,1,3,69,0,-1,980,1473,0.8,a,75.0,,792,59,2.63,1.45,4.08
21,Rice,1,3,71,0,6,14149,19073,22.1,a,75.0,,1335,86,1.81,3.22,5.03
22,Merino,1,3,61,0,1,6986,11495,4.5,a,,,757,52,2.13,0.88,3.01
23,Fábio Vieira,1,3,54,0,-1,0,4,0.0,u,0.0,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,52,0,-3,44,42,0.1,a,100.0,,14,2,0.05,0.0,0.05
25,Nwaneri,1,3,51,0,-4,42,43,0.1,a,,,165,8,0.23,0.08,0.31
26,Zubimendi,1,3,52,-1,-3,1080,1700,2.3,a,100.0,,1320,56,0.59,1.09,1.68
28,Kabia,1,3,45,0,0,0,19,0.1,u,0.0,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,0,7,0.1,u,0.0,has joined Hamburger permanently.,0,0,0.0,0.0,0.0
30,Havertz,1,4,73,0,-2,14,50,0.3,i,0.0,Knee injury - Unknown return date,30,1,0.0,0.01,0.01
31,G.Jesus,1,4,64,0,-1,886,147,0.1,a,100.0,,9,1,0.14,0.0,0.14
266,Eze,1,3,78,0,3,14859,30183,19.5,a,,,991,66,2.54,1.41,3.95
662,Mosquera,1,2,54,0,-1,1,184,0.2,i,0.0,Ankle injury - Unknown return date,429,17,0.0,0.43,0.43
666,Gyökeres,1,4,88,0,-2,1651,7681,10.9,a,100.0,,951,41,4.49,0.69,5.18
700,Dowman,1,3,43,0,-2,192,930,0.4,i,0.0,Ankle injury - Unknown return date,27,5,0.14,0.02,0.16
711,Harriman-Annous,1,3,45,0,0,10,6,0.0,a,,,0,0,0.0,0.0,0.0
725,Hincapie,1,2,55,0,0,3165,1259,2.9,a,100.0,,473,20,0.0,0.48,0.48
759,Salmon,1,2,40,0,0,22,10,0.0,a,,,0,0,0.0,0.0,0.0
32,Martinez,2,1,51,0,1,485,3272,3.6,d,75.0,Back injury - 75% chance of playing,1080,54,0.0,0.03,0.03
33,M.Bizot,2,1,42,0,-3,58,96,0.4,a,,,270,8,0.0,0.0,0.0
34,Gauci,2,1,40,0,0,0,33,0.1,u,0.0,Has joined Port Vale on loan for the rest of the season.,0,0,0.0,0.0,0.0
35,Marschall,2,1,40,0,0,0,2,0.0,u,0.0,Has joined Stevenage permanently.,0,0,0.0,0.0,0.0
36,Cash,2,2,49,0,4,15434,2788,13.5,a,100.0,,1322,73,0.59,1.39,1.98
37,Digne,2,2,45,0,0,597,858,1.9,a,100.0,,972,51,0.35,1.48,1.83
38,Konsa,2,2,44,0,-1,2052,1654,7.9,a,100.0,,1235,46,0.31,0.2,0.51
39,Maatsen,2,2,42,0,-3,315,109,0.5,a,,,373,10,0.36,0.74,1.1
40,Mings,2,2,43,0,-2,7,207,0.6,i,0.0,Hamstring injury - Expected back 03 Jan,497,24,0.33,0.09,0.42
41,Pau,2,2,43,0,-2,141,606,0.5,d,75.0,Calf injury - 75% chance of playing,952,39,0.22,0.22,0.44
42,A.García,2,2,39,0,-1,53,63,0.2,a,100.0,,0,0,0.0,0.0,0.0
43,Alex Moreno,2,2,40,0,0,0,596,1.9,u,0.0,Has joined Girona permanently.,0,0,0.0,0.0,0.0
44,Bogarde,2,2,40,0,0,240,186,0.6,a,100.0,,318,20,0.0,0.1,0.1
45,Sousa,2,2,39,0,-1,27,50,0.3,a,,,0,0,0.0,0.0,0.0
46,Yasin,2,2,40,0,0,0,21,0.1,u,0.0,has joined Anderlecht on loan for the rest of the season.,0,0,0.0,0.0,0.0
47,Rogers,2,3,70,0,0,12002,6754,10.7,a,100.0,,1336,61,1.03,1.47,2.5
48,Tielemans,2,3,59,0,-1,647,165,0.7,a,100.0,,601,20,0.64,0.98,1.62
49,Bailey,2,3,55,0,0,0,13,0.1,u,0.0,Has joined AS Roma on loan for the rest of the season.,0,0,0.0,0.0,0.0
50,Buendía,2,3,53,0,-2,655,691,0.5,a,100.0,,540,48,1.56,0.88,2.44
51,Iling Jr,2,3,55,0,0,0,0,0.0,u,0.0,has joined West Bromwich Albion on loan for the rest of the season,0,0,0.0,0.0,0.0
53,Malen,2,3,51,0,-4,734,837,0.9,a,,,488,46,3.14,0.34,3.48
54,McGinn,2,3,54,0,-1,649,420,0.7,a,,,1144,43,1.03,1.39,2.42
55,Barkley,2,3,48,0,-2,4,34,0.0,i,0.0,Knee injury - Expected back 07 Feb,114,15,0.43,0.16,0.59
56,Barrenechea,2,3,50,0,0,0,1,0.0,u,0.0,Season-long loan to Benfica,0,0,0.0,0.0,0.0
57,Dobbin,2,3,50,0,0,0,1,0.0,u,0.0,Has joined Preston North End on loan for the rest of the season.,0,0,0.0,0.0,0.0
58,Kamara,2,3,49,0,-1,2164,334,0.5,a,100.0,,980,50,0.28,0.57,0.84
59,Onana,2,3,48,0,-2,678,303,0.7,a,100.0,,664,38,0.43,0.15,0.58
60,Broggio,2,3,45,0,0,110,116,0.3,a,,,0,0,0.0,0.0,0.0
61,Dendoncker,2,3,45,0,0,0,28,0.1,u,0.0,Has joined Real Oviedo permanently.,0,0,0.0,0.0,0.0
62,Jimoh-Aloba,2,3,45,0,0,28,17,0.1,a,,,0,0,0.0,0.0,0.0
63,Young,2,3,43,0,-2,661,240,0.6,a,,,0,0,0.0,0.0,0.0
64,Watkins,2,4,85,0,-5,2280,4264,7.7,a,100.0,,1119,45,4.65,0.64,5.29
65,Redmond,2,4,45,0,0,0,59,0.3,u,0.0,has joined Huddersfield Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
389,Elliott,2,3,52,0,-3,42,92,0.2,a,100.0,,97,4,0.19,0.06,0.25
456,Sancho,2,3,58,0,-2,108,184,0.2,n,100.0,Ineligible to face his parent club on 21/12. - Expected back 27 Dec,126,7,0.32,0.56,0.88
677,Guessand,2,3,62,0,-3,64,21,0.0,a,100.0,,505,22,0.97,0.37,1.34
688,Wright,2,1,39,0,-1,156,139,0.6,a,,,0,0,0.0,0.0,0.0
701,Rowe,2,2,40,0,0,0,16,0.1,u,0.0,has joined Annecy on loan for the rest of the season.,0,0,0.0,0.0,0.0
702,Burrowes,2,3,44,0,-1,18,19,0.1,a,,,16,1,0.0,0.0,0.0
703,Proctor,2,1,39,0,-1,935,79,0.3,a,,,0,0,0.0,0.0,0.0
710,Patterson,2,2,39,0,-1,14,86,0.2,a,,,0,0,0.0,0.0,0.0
719,Lindelöf,2,2,45,0,0,46,14,0.0,a,100.0,,25,4,0.0,0.0,0.0
754,George Hemmings,2,3,45,0,0,4,2,0.0,a,,,0,0,0.0,0.0,0.0
757,Hollingshead,2,1,40,0,0,16,6,0.0,a,,,0,0,0.0,0.0,0.0
183,Weiss,3,1,43,0,-2,15,24,0.1,a,,,0,0,0.0,0.0,0.0
184,Green,3,1,40,0,0,0,42,0.2,u,0.0,has joined FC Fredericia permanently.,0,0,0.0,0.0,0.0
185,Hladký,3,1,39,0,-1,57,47,0.2,a,,,0,0,0.0,0.0,0.0
186,Roberts,3,2,44,0,-1,3,9,0.0,i,0.0,Achilles injury - Unknown return date,0,0,0.0,0.0,0.0
187,Walker,3,2,44,0,-1,94,904,1.2,a,0.0,,1350,34,0.12,0.52,0.64
188,Delcroix,3,2,38,0,-2,137,104,0.3,a,,,0,0,0.0,0.0,0.0
189,Dodgson,3,2,40,0,0,0,1,0.0,u,0.0,Has joined Stockport County on loan for the rest of the season.,0,0,0.0,0.0,0.0
190,Ekdal,3,2,39,0,-1,112,343,0.9,a,,,803,26,0.18,0.21,0.39
191,Estève,3,2,39,0,-1,3466,2817,11.4,a,,,1432,42,0.41,0.39,0.8
192,Hartman,3,2,40,0,0,691,477,1.0,a,,,1337,46,0.19,1.51,1.7
193,Humphreys,3,2,39,0,-1,4,24,0.1,i,0.0,Muscle injury - Expected back 03 Jan,2,0,0.0,0.0,0.0
194,Jordan,3,2,40,0,0,2,12,0.1,i,0.0,Hamstring injury - Unknown return date,0,0,0.0,0.0,0.0
195,Lucas Pires,3,2,38,0,-2,106,117,0.2,a,0.0,,51,-2,0.0,0.11,0.11
196,Sambo,3,2,40,0,0,0,8,0.0,u,0.0,Has joined Sparta Rotterdam on loan for the rest of the season.,0,0,0.0,0.0,0.0
197,Sonne,3,2,38,0,-2,746,42,0.1,a,,,115,10,0.42,0.08,0.5
198,Tuanzebe,3,2,39,0,-1,6,1415,1.4,n,50.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,706,18,0.0,0.11,0.11
199,Worrall,3,2,39,0,-1,8,52,0.2,a,,,64,5,0.0,0.01,0.01
200,Anthony,3,3,53,0,-2,233,4605,2.7,a,100.0,,1046,58,2.49,1.24,3.73
201,Benson,3,3,54,0,-1,0,2,0.0,u,0.0,has joined Swansea City on loan for the rest of the season.,0,0,0.0,0.0,0.0
202,Bruun Larsen,3,3,53,0,-2,15,10,0.0,a,100.0,,646,23,0.59,1.0,1.59
203,Boateng,3,3,47,0,-3,28,9,0.0,a,,,0,0,0.0,0.0,0.0
204,Churlinov,3,3,49,0,-1,0,2,0.0,u,0.0,has joined Kocaelispor  permanently.,0,0,0.0,0.0,0.0
205,Cullen,3,3,50,0,0,1315,1583,2.0,a,,,1371,67,0.86,1.34,2.2
206,Edwards,3,3,47,0,-3,37,25,0.1,a,,,83,6,0.3,0.35,0.65
207,Hannibal,3,3,48,0,-2,6,86,0.1,n,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,395,22,0.26,0.74,1.0
208,Koleosho,3,3,50,0,0,0,2,0.0,u,0.0,Has joined Espanyol on loan for the rest of the season.,0,0,0.0,0.0,0.0
209,Laurent,3,3,48,0,-2,6,5,0.0,a,,,603,17,0.16,0.18,0.34
210,Tchaouna,3,3,49,0,-1,1,17,0.0,a,,,629,28,0.45,0.29,0.74
211,A.Ramsey,3,3,44,0,-1,0,510,1.7,u,0.0,has joined Leicester City on loan for the rest of the season.,0,0,0.0,0.0,0.0
212,Adewumi,3,3,45,0,0,0,2,0.0,u,0.0,Has joined Cercle Brugge on loan for the rest of the season.,0,0,0.0,0.0,0.0
213,Banel,3,3,45,0,0,22,25,0.0,a,,,0,0,0.0,0.0,0.0
214,Trésor,3,3,44,0,-1,25,25,0.1,a,,,7,1,0.0,0.0,0.0
215,Flemming,3,4,53,0,-2,1211,1239,0.7,a,,,594,40,3.15,0.11,3.26
216,Amdouni,3,4,48,0,-2,5,4,0.0,i,0.0,Knee injury - Unknown return date,0,0,0.0,0.0,0.0
217,Foster,3,4,50,0,0,49,3060,1.2,n,100.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,866,36,1.6,0.25,1.85
218,Barnes,3,4,43,0,-2,382,574,1.2,a,,,7,1,0.0,0.0,0.0
219,Obafemi,3,4,44,0,-1,0,28,0.1,u,0.0,has joined VfL Bochum  on loan for the rest of the season.,0,0,0.0,0.0,0.0
