id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,60,0,5,10561,88144,34.5,a,,,1800,80,0.0,0.04,0.04
2,Arrizabalaga,1,1,41,0,-4,121,325,0.4,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,106,0.2,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,39,0,-1,519,483,0.3,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,66,1,6,358852,4559,25.5,a,100.0,,1175,106,1.42,0.71,2.13
6,Saliba,1,2,59,0,-1,12241,26109,11.7,a,100.0,,1264,54,0.29,0.29,0.58
7,Calafiori,1,2,56,-1,1,100,55752,7.5,i,0.0,Muscle injury - Unknown return date,1256,77,2.49,0.36,2.85
8,J.Timber,1,2,63,-1,8,26659,121699,27.8,a,100.0,,1549,98,4.06,0.83,4.89
9,Kiwior,1,2,54,0,-1,0,7,0.0,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,51,0,-4,371,2339,1.6,a,,,278,11,0.05,0.06,0.11
11,White,1,2,51,0,-4,248,2221,0.6,a,100.0,,287,23,0.37,0.43,0.8
13,Clarke,1,2,38,0,-2,242,720,0.5,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,50,0.1,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,38,0,-2,40,176,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,102,-1,2,18338,81541,21.2,a,100.0,,1343,95,5.25,4.28,9.53
17,Ødegaard,1,3,78,0,-2,14654,6365,2.4,a,100.0,,793,45,0.87,2.09,2.96
18,Madueke,1,3,68,0,-2,689,1253,0.7,a,100.0,,493,19,0.54,1.33,1.87
19,Martinelli,1,3,68,0,-2,721,853,0.8,a,100.0,,474,28,1.97,0.17,2.14
20,Trossard,1,3,70,0,0,8255,27783,2.0,a,100.0,,1065,78,4.08,1.99,6.07
21,Rice,1,3,72,1,7,289748,27606,22.3,a,50.0,,1605,119,2.59,3.63,6.22
22,Merino,1,3,57,-1,-3,1273,24952,2.2,a,,,931,58,2.29,0.93,3.22
23,Fábio Vieira,1,3,54,0,-1,0,4,0.0,u,0.0,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,51,0,-4,45,141,0.1,a,100.0,,31,3,0.05,0.0,0.05
25,Nwaneri,1,3,50,0,-5,109,138,0.1,a,,,165,8,0.23,0.08,0.31
26,Zubimendi,1,3,52,0,-3,3433,5566,2.3,a,100.0,,1680,72,1.87,1.34,3.21
28,Kabia,1,3,45,0,0,0,24,0.1,u,0.0,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,0,12,0.1,u,0.0,has joined Hamburger permanently.,0,0,0.0,0.0,0.0
30,Havertz,1,4,73,0,-2,313,178,0.3,a,100.0,,30,1,0.0,0.01,0.01
31,G.Jesus,1,4,64,0,-1,2254,2613,0.3,a,100.0,,90,8,0.34,0.03,0.37
266,Eze,1,3,74,0,-1,1616,70649,10.3,a,,,991,66,2.54,1.41,3.95
662,Mosquera,1,2,53,0,-2,12,122,0.1,i,0.0,Ankle injury - Unknown return date,429,17,0.0,0.43,0.43
666,Gyökeres,1,4,88,0,-2,2958,13980,9.6,a,100.0,,1226,52,6.27,0.86,7.13
700,Dowman,1,3,43,0,-2,355,1046,0.3,i,0.0,Ankle injury - Unknown return date,27,5,0.14,0.02,0.16
711,Harriman-Annous,1,3,45,0,0,13,22,0.0,a,,,0,0,0.0,0.0,0.0
725,Hincapie,1,2,54,0,-1,1834,19227,1.8,a,100.0,,833,34,0.0,0.73,0.73
759,Salmon,1,2,40,0,0,24,39,0.0,a,,,0,0,0.0,0.0,0.0
32,Martinez,2,1,50,0,0,9515,7476,3.5,a,100.0,,1440,63,0.0,0.03,0.03
33,M.Bizot,2,1,42,0,-3,76,351,0.4,a,,,360,9,0.0,0.0,0.0
34,Gauci,2,1,40,0,0,0,61,0.1,u,0.0,Has joined Port Vale on loan for the rest of the season.,0,0,0.0,0.0,0.0
35,Marschall,2,1,40,0,0,0,9,0.0,u,0.0,Has joined Stevenage permanently.,0,0,0.0,0.0,0.0
36,Cash,2,2,48,0,3,37416,13768,10.2,a,100.0,,1681,81,0.66,1.57,2.23
37,Digne,2,2,45,0,0,1396,4643,1.6,a,100.0,,1120,55,0.46,1.6,2.06
38,Konsa,2,2,44,0,-1,5826,10012,7.5,a,100.0,,1685,55,0.31,0.37,0.68
39,Maatsen,2,2,42,0,-3,999,810,0.5,a,,,671,17,0.62,0.79,1.41
40,Mings,2,2,43,0,-2,15,325,0.5,d,25.0,Hamstring injury - 25% chance of playing,497,24,0.33,0.09,0.42
41,Pau,2,2,43,0,-2,21,1028,0.3,d,25.0,Calf injury - 25% chance of playing,952,39,0.22,0.22,0.44
42,A.García,2,2,39,0,-1,156,256,0.2,a,100.0,,30,1,0.0,0.01,0.01
43,Alex Moreno,2,2,40,0,0,0,905,1.7,u,0.0,Has joined Girona permanently.,0,0,0.0,0.0,0.0
44,Bogarde,2,2,40,0,0,514,905,0.5,a,100.0,,424,20,0.0,0.11,0.11
