id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,55,0,0,88803,96571,23.3,a,,,360,24,0.0,0.02,0.02
2,Arrizabalaga,1,1,44,0,-1,643,5726,0.6,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,3488,0.4,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,40,0,0,2764,1506,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,61,0,1,123824,78063,21.9,a,,,360,23,0.26,0.03,0.29
6,Saliba,1,2,60,-1,0,7981,198352,12.5,a,75.0,,184,16,0.0,0.01,0.01
7,Calafiori,1,2,57,0,2,144671,71792,13.8,a,,,291,33,1.43,0.04,1.47
8,J.Timber,1,2,57,0,2,270276,54157,12.4,a,,,262,34,1.2,0.12,1.32
9,Kiwior,1,2,54,0,-1,0,1202,0.1,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,53,-1,-2,2920,31815,2.3,a,,,66,2,0.0,0.0,0.0
11,White,1,2,54,0,-1,1136,6776,0.5,d,100.0,Knock - 50% chance of playing,70,6,0.01,0.01,0.02
13,Clarke,1,2,40,0,0,2004,4203,0.5,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,-1,-1,3546,1578,0.2,a,,,0,0,0.0,0.0,0.0
15,Nichols,1,2,39,-1,-1,867,1219,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,98,0,-2,1496,87347,3.6,d,0.0,Hamstring injury - 50% chance of playing,142,9,0.26,0.12,0.38
17,Ødegaard,1,3,79,0,-1,2306,62933,2.2,d,100.0,Shoulder injury - 50% chance of playing,164,8,0.14,0.35,0.49
18,Madueke,1,3,70,0,0,45911,20733,1.7,a,,,259,9,0.14,0.85,0.99
19,Martinelli,1,3,69,0,-1,3123,11850,1.0,a,,,140,5,0.02,0.01,0.03
20,Trossard,1,3,69,0,-1,1400,1779,0.3,a,100.0,,48,5,0.07,0.29,0.36
21,Rice,1,3,65,0,0,30730,107870,8.6,a,,,284,17,0.15,0.68,0.83
22,Merino,1,3,59,0,-1,13105,7517,0.5,a,,,166,7,0.13,0.09,0.22
