id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,61,1,6,49662,16336,35.2,a,,,3150,147,0.0,0.06,0.06
2,Arrizabalaga,1,1,40,0,-5,115,177,0.4,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,39,0.2,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,39,0,-1,33,158,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,72,0,12,45955,17688,44.7,a,100.0,,2525,191,2.64,1.7,4.34
6,Saliba,1,2,61,0,1,43209,11198,15.5,a,100.0,,2434,124,0.88,1.04,1.92
7,Calafiori,1,2,56,0,1,8028,1438,5.9,a,100.0,,1536,99,3.15,0.51,3.66
8,J.Timber,1,2,60,-1,5,99,106344,16.8,i,0.0,Ankle injury - Unknown return date,2452,149,4.71,1.53,6.24
9,Kiwior,1,2,54,0,-1,0,4,0.0,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,50,0,-5,2133,325,1.4,a,,,500,20,0.1,0.16,0.26
11,White,1,2,51,0,-4,3624,532,0.6,a,100.0,,672,44,0.45,0.68,1.13
13,Clarke,1,2,37,0,-3,833,418,0.4,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,13,0.1,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,37,0,-3,138,336,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,99,1,-1,136192,3419,8.5,a,100.0,,2049,145,7.33,6.62,13.95
17,Ødegaard,1,3,78,0,-2,555,3543,1.6,a,75.0,,1250,67,1.04,3.46,4.5
18,Madueke,1,3,68,0,-2,505,1891,0.8,a,100.0,,1112,60,1.06,2.55,3.61
19,Martinelli,1,3,68,0,-2,355,1190,0.9,a,100.0,,974,49,3.99,1.03,5.02
20,Trossard,1,3,65,0,-5,3132,1211,0.8,a,100.0,,1817,108,5.07,3.44,8.51
21,Rice,1,3,72,0,7,33388,56912,24.0,a,100.0,,2913,176,3.15,6.9,10.05
22,Merino,1,3,54,0,-6,11,342,0.8,i,0.0,Foot injury - Unknown return date,996,66,2.99,1.45,4.44
23,Fábio Vieira,1,3,54,0,-1,0,1,0.0,u,0.0,has joined Hamburger on loan for the rest of the season.,0,0,0.0,0.0,0.0
24,Nørgaard,1,3,51,0,-4,30,49,0.1,a,100.0,,56,6,0.05,0.0,0.05
25,Nwaneri,1,3,50,0,-5,0,23,0.1,u,0.0,has joined Marseille on loan for the rest of the season.,165,8,0.23,0.08,0.31
26,Zubimendi,1,3,50,0,-5,3279,11702,3.0,a,100.0,,2861,129,2.84,2.22,5.06
28,Kabia,1,3,45,0,0,0,16,0.1,u,0.0,has joined Shrewsbury Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
29,Sambi,1,3,45,0,0,0,3,0.0,u,0.0,has joined Hamburger permanently.,0,0,0.0,0.0,0.0
30,Havertz,1,4,73,0,-2,602,7431,0.6,a,0.0,,437,23,2.52,0.13,2.65
31,G.Jesus,1,4,64,0,-1,308,697,0.3,a,100.0,,344,19,1.83,0.23,2.06
266,Eze,1,3,73,1,-2,14666,9796,8.8,a,100.0,,1732,106,4.34,2.58,6.92
662,Mosquera,1,2,53,0,-2,301,503,0.2,a,100.0,,761,30,0.1,0.51,0.61
666,Gyökeres,1,4,89,1,-1,191026,10459,13.6,a,100.0,,2103,124,11.98,1.8,13.77
700,Dowman,1,3,42,0,-3,6150,3813,0.8,a,100.0,,91,13,1.19,0.14,1.33
711,Harriman-Annous,1,3,44,0,-1,9,10,0.0,a,,,0,0,0.0,0.0,0.0
725,Hincapie,1,2,51,0,-4,2383,7595,1.0,a,100.0,,1679,84,0.33,1.65,1.98
759,Salmon,1,2,40,0,0,23,24,0.0,a,,,0,0,0.0,0.0,0.0
32,Martinez,2,1,51,0,1,7945,6974,4.8,a,100.0,,2655,112,0.0,0.07,0.07
33,M.Bizot,2,1,42,0,-3,122,162,0.4,a,100.0,,495,14,0.0,0.0,0.0
34,Gauci,2,1,40,0,0,0,30,0.1,u,0.0,Has joined Port Vale on loan for the rest of the season.,0,0,0.0,0.0,0.0
35,Marschall,2,1,40,0,0,0,1,0.0,u,0.0,Has joined Stevenage permanently.,0,0,0.0,0.0,0.0
36,Cash,2,2,47,0,2,8462,11316,8.2,a,100.0,,2802,115,1.13,2.82,3.95
37,Digne,2,2,45,0,0,1183,2763,1.6,a,100.0,,1736,92,0.63,3.1,3.73
38,Konsa,2,2,44,0,-1,2121,11689,7.6,a,100.0,,2855,98,1.27,0.57,1.84
39,Maatsen,2,2,42,0,-3,289,789,0.6,a,,,1422,47,1.2,2.24,3.44
40,Mings,2,2,43,0,-2,376,561,0.6,a,100.0,,1142,46,1.3,0.4,1.7
41,Pau,2,2,43,0,-2,163,286,0.3,a,100.0,,1566,59,0.63,0.39,1.02
42,A.García,2,2,39,0,-1,98,126,0.2,a,100.0,,38,4,0.0,0.01,0.01
43,Alex Moreno,2,2,40,0,0,0,271,1.5,u,0.0,Has joined Girona permanently.,0,0,0.0,0.0,0.0
44,Bogarde,2,2,40,0,0,450,419,0.5,a,100.0,,960,37,0.0,0.2,0.2
45,Sousa,2,2,38,0,-2,0,146,0.2,u,0.0,has joined Rotherham on loan for the rest of the season.,0,0,0.0,0.0,0.0
46,Yasin,2,2,40,0,0,0,21,0.1,u,0.0,has joined Anderlecht on loan for the rest of the season.,0,0,0.0,0.0,0.0
47,Rogers,2,3,75,0,5,22930,99282,24.4,a,100.0,,3100,155,6.65,4.02,10.67
48,Tielemans,2,3,59,0,-1,859,589,0.7,a,100.0,,1661,61,1.03,2.88,3.91
49,Bailey,2,3,55,0,0,155,165,0.1,a,100.0,,355,15,0.31,1.43,1.74
50,Buendía,2,3,53,0,-2,1129,757,0.4,a,100.0,,1563,93,3.21,1.95,5.16
51,Iling Jr,2,3,55,0,0,0,1,0.0,u,0.0,has joined Pisa on loan for the rest of the season.,0,0,0.0,0.0,0.0
53,Malen,2,3,51,0,-4,0,99,0.4,u,0.0,has joined Roma on loan for the rest of the season.,640,55,4.03,0.35,4.38
54,McGinn,2,3,53,0,-2,700,5045,0.7,d,100.0,Hamstring injury - 75% chance of playing,1959,91,2.72,3.49,6.21
55,Barkley,2,3,48,0,-2,200,422,0.1,a,100.0,,635,41,0.81,1.12,1.93
56,Barrenechea,2,3,50,0,0,0,0,0.0,u,0.0,Season-long loan to Benfica,0,0,0.0,0.0,0.0
57,Dobbin,2,3,50,0,0,0,3,0.0,u,0.0,Has joined Preston North End on loan for the rest of the season.,0,0,0.0,0.0,0.0
58,Kamara,2,3,49,0,-1,2,81,0.2,i,0.0,Knee injury - Expected back 01 Jun,1410,61,0.53,0.84,1.36
59,Onana,2,3,48,0,-2,7,2359,0.6,i,0.0,Knock - Unknown return date,1738,75,1.68,0.69,2.37
60,Broggio,2,3,44,0,-1,0,95,0.2,u,0.0,has joined Falkirk on loan for the rest of the season.,0,0,0.0,0.0,0.0
61,Dendoncker,2,3,45,0,0,0,9,0.1,u,0.0,Has joined Real Oviedo permanently.,0,0,0.0,0.0,0.0
62,Jimoh-Aloba,2,3,45,0,0,0,29,0.1,u,0.0,has joined West Brom on loan for the rest of the season.,8,1,0.0,0.0,0.0
63,Young,2,3,43,0,-2,0,373,0.5,u,0.0,has joined Reading on loan for the rest of the season.,0,0,0.0,0.0,0.0
64,Watkins,2,4,88,0,-2,28339,101138,14.9,a,100.0,,2563,130,12.5,1.14,13.64
65,Redmond,2,4,45,0,0,0,39,0.3,u,0.0,has joined Huddersfield Town on loan for the rest of the season.,0,0,0.0,0.0,0.0
389,Elliott,2,3,51,0,-4,86,69,0.2,a,100.0,,110,5,0.29,0.08,0.37
456,Sancho,2,3,58,0,-2,213,205,0.2,a,100.0,,862,36,0.61,1.85,2.46
688,Wright,2,1,39,0,-1,70,223,0.6,a,,,0,0,0.0,0.0,0.0
