id,web_name,team,element_type,now_cost,cost_change_event,cost_change_start,transfers_in_event,transfers_out_event,selected_by_percent,status,chance_of_playing_this_round,news,minutes,total_points,expected_goals,expected_assists,expected_goal_involvements
1,Raya,1,1,59,0,4,122930,21488,33.4,a,,,1260,64,0.0,0.04,0.04
2,Arrizabalaga,1,1,42,0,-3,279,935,0.4,a,,,0,0,0.0,0.0,0.0
3,Hein,1,1,40,0,0,0,479,0.2,u,0.0,Has joined Werder Bremen on loan for the rest of the season.,0,0,0.0,0.0,0.0
4,Setford,1,1,39,0,-1,1398,568,0.2,a,,,0,0,0.0,0.0,0.0
5,Gabriel,1,2,63,0,3,2055,254759,17.1,i,0.0,Thigh injury - Unknown return date,990,81,0.82,0.69,1.51
6,Saliba,1,2,60,0,0,3896,91768,11.5,d,75.0,Knock - 75% chance of playing,814,41,0.29,0.24,0.53
7,Calafiori,1,2,58,0,3,72085,23908,15.2,a,100.0,,1081,70,2.49,0.32,2.81
8,J.Timber,1,2,64,0,9,133770,59748,34.5,a,,,1107,75,2.88,0.71,3.59
9,Kiwior,1,2,54,0,-1,0,25,0.1,u,0.0,has joined Porto on loan for the rest of the season.,0,0,0.0,0.0,0.0
10,Lewis-Skelly,1,2,51,0,-4,1113,3341,1.5,a,,,132,7,0.0,0.02,0.02
11,White,1,2,53,0,-2,9640,750,0.5,a,100.0,,160,20,0.05,0.15,0.2
13,Clarke,1,2,38,0,-2,1630,1144,0.5,a,,,0,0,0.0,0.0,0.0
14,Kacurri,1,2,39,0,-1,0,175,0.1,u,0.0,has joined Morecambe on loan for the rest of the season.,0,0,0.0,0.0,0.0
15,Nichols,1,2,38,0,-2,380,401,0.2,a,,,0,0,0.0,0.0,0.0
16,Saka,1,3,101,0,1,79006,64519,18.1,a,100.0,,890,60,3.31,2.94,6.25
17,Ødegaard,1,3,78,0,-2,4732,1630,1.4,a,100.0,,324,17,0.16,0.93,1.09
18,Madueke,1,3,68,0,-2,2777,1429,0.6,a,100.0,,409,15,0.42,0.97,1.39
19,Martinelli,1,3,68,0,-2,3288,1933,0.9,a,100.0,,330,20,0.95,0.11,1.06
